sample_id,text_id,timestamp,offset(cm),uncorr height(mm),orientation,x-sect area (mm^2),benchmark offset(cm)
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   86.63,  53.088, Y-Z plane,  28.656, 1507.870, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   86.64,  53.090, Y-Z plane,  28.653, 1507.694, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   86.65,  53.093, Y-Z plane,  28.650, 1507.499, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   86.66,  53.099, Y-Z plane,  28.645, 1507.123, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   86.67,  53.107, Y-Z plane,  28.637, 1506.521, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   86.68,  53.119, Y-Z plane,  28.625, 1505.698, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   86.69,  53.134, Y-Z plane,  28.610, 1504.660, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   86.70,  53.151, Y-Z plane,  28.591, 1503.335, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   86.71,  53.172, Y-Z plane,  28.570, 1501.877, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   86.72,  53.196, Y-Z plane,  28.547, 1500.216, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   86.73,  53.222, Y-Z plane,  28.520, 1498.357, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   86.74,  53.251, Y-Z plane,  28.491, 1496.303, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   86.75,  53.283, Y-Z plane,  28.459, 1494.061, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   86.76,  53.318, Y-Z plane,  28.425, 1491.634, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   86.77,  53.355, Y-Z plane,  28.388, 1489.026, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   86.78,  53.395, Y-Z plane,  28.348, 1486.243, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   86.79,  53.437, Y-Z plane,  28.306, 1483.288, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   86.80,  53.481, Y-Z plane,  28.261, 1480.165, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   86.81,  53.528, Y-Z plane,  28.214, 1476.881, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   86.82,  53.577, Y-Z plane,  28.164, 1473.366, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   86.83,  53.628, Y-Z plane,  28.113, 1469.771, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   86.84,  53.682, Y-Z plane,  28.059, 1465.999, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   86.85,  53.737, Y-Z plane,  28.004, 1462.112, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   86.86,  53.795, Y-Z plane,  27.946, 1458.075, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   86.87,  53.854, Y-Z plane,  27.885, 1453.832, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   86.88,  53.916, Y-Z plane,  27.824, 1449.540, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   86.89,  53.979, Y-Z plane,  27.761, 1445.097, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   86.90,  54.044, Y-Z plane,  27.696, 1440.558, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   86.91,  54.110, Y-Z plane,  27.629, 1435.881, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   86.92,  54.179, Y-Z plane,  27.560, 1431.067, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   86.93,  54.248, Y-Z plane,  27.490, 1426.192, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   86.94,  54.320, Y-Z plane,  27.419, 1421.208, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   86.95,  54.393, Y-Z plane,  27.345, 1416.049, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   86.96,  54.467, Y-Z plane,  27.270, 1410.878, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   86.97,  54.542, Y-Z plane,  27.195, 1405.617, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   86.98,  54.619, Y-Z plane,  27.118, 1400.272, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   86.99,  54.697, Y-Z plane,  27.040, 1394.847, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.00,  54.776, Y-Z plane,  26.961, 1389.345, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.01,  54.856, Y-Z plane,  26.881, 1383.750, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.02,  54.937, Y-Z plane,  26.800, 1378.111, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.03,  55.019, Y-Z plane,  26.717, 1372.402, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.04,  55.102, Y-Z plane,  26.633, 1366.583, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.05,  55.186, Y-Z plane,  26.549, 1360.732, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.06,  55.271, Y-Z plane,  26.463, 1354.778, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.07,  55.356, Y-Z plane,  26.378, 1348.872, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.08,  55.442, Y-Z plane,  26.292, 1342.927, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.09,  55.529, Y-Z plane,  26.205, 1336.946, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.10,  55.616, Y-Z plane,  26.118, 1330.934, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.11,  55.703, Y-Z plane,  26.031, 1324.896, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.12,  55.791, Y-Z plane,  25.943, 1318.835, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.13,  55.879, Y-Z plane,  25.855, 1312.757, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.14,  55.967, Y-Z plane,  25.766, 1306.639, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.15,  56.056, Y-Z plane,  25.676, 1300.435, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.16,  56.145, Y-Z plane,  25.587, 1294.331, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.17,  56.233, Y-Z plane,  25.499, 1288.216, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.18,  56.322, Y-Z plane,  25.409, 1282.101, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.19,  56.411, Y-Z plane,  25.321, 1275.999, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.20,  56.500, Y-Z plane,  25.231, 1269.845, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.21,  56.588, Y-Z plane,  25.142, 1263.773, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.22,  56.676, Y-Z plane,  25.053, 1257.677, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.23,  56.764, Y-Z plane,  24.965, 1251.663, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.24,  56.852, Y-Z plane,  24.878, 1245.680, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.25,  56.939, Y-Z plane,  24.791, 1239.731, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.26,  57.025, Y-Z plane,  24.704, 1233.786, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.27,  57.111, Y-Z plane,  24.616, 1227.813, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.28,  57.197, Y-Z plane,  24.531, 1221.993, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.29,  57.282, Y-Z plane,  24.446, 1216.224, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.30,  57.366, Y-Z plane,  24.362, 1210.511, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.31,  57.449, Y-Z plane,  24.279, 1204.857, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.32,  57.531, Y-Z plane,  24.196, 1199.267, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.33,  57.613, Y-Z plane,  24.115, 1193.745, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.34,  57.693, Y-Z plane,  24.033, 1188.164, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.35,  57.772, Y-Z plane,  23.953, 1182.746, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.36,  57.850, Y-Z plane,  23.872, 1177.301, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.37,  57.927, Y-Z plane,  23.795, 1172.092, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.38,  58.003, Y-Z plane,  23.719, 1166.962, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.39,  58.078, Y-Z plane,  23.643, 1161.825, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.40,  58.151, Y-Z plane,  23.569, 1156.840, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.41,  58.223, Y-Z plane,  23.498, 1152.009, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.42,  58.293, Y-Z plane,  23.427, 1147.253, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.43,  58.361, Y-Z plane,  23.358, 1142.636, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.44,  58.428, Y-Z plane,  23.291, 1138.130, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.45,  58.494, Y-Z plane,  23.226, 1133.719, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.46,  58.557, Y-Z plane,  23.162, 1129.423, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.47,  58.619, Y-Z plane,  23.100, 1125.279, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.48,  58.679, Y-Z plane,  23.039, 1121.214, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.49,  58.737, Y-Z plane,  22.981, 1117.331, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.50,  58.793, Y-Z plane,  22.924, 1113.486, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.51,  58.847, Y-Z plane,  22.870, 1109.880, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.52,  58.898, Y-Z plane,  22.816, 1106.289, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.53,  58.948, Y-Z plane,  22.767, 1102.975, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.54,  58.995, Y-Z plane,  22.719, 1099.810, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.55,  59.040, Y-Z plane,  22.674, 1096.805, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.56,  59.083, Y-Z plane,  22.631, 1093.915, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.57,  59.123, Y-Z plane,  22.591, 1091.233, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.58,  59.161, Y-Z plane,  22.552, 1088.660, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.59,  59.196, Y-Z plane,  22.517, 1086.318, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.60,  59.228, Y-Z plane,  22.485, 1084.152, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.61,  59.258, Y-Z plane,  22.454, 1082.131, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.62,  59.285, Y-Z plane,  22.427, 1080.328, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.63,  59.310, Y-Z plane,  22.403, 1078.713, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.64,  59.331, Y-Z plane,  22.382, 1077.290, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.65,  59.349, Y-Z plane,  22.363, 1076.063, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.66,  59.365, Y-Z plane,  22.346, 1074.936, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.67,  59.377, Y-Z plane,  22.334, 1074.113, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.68,  59.387, Y-Z plane,  22.325, 1073.497, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.69,  59.393, Y-Z plane,  22.318, 1073.093, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.70,  59.395, Y-Z plane,  22.316, 1072.905, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.71,  59.397, Y-Z plane,  22.314, 1072.811, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.72,  59.398, Y-Z plane,  22.313, 1072.721, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.73,  59.400, Y-Z plane,  22.312, 1072.634, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.74,  59.401, Y-Z plane,  22.310, 1072.551, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.75,  59.402, Y-Z plane,  22.309, 1072.470, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.76,  59.403, Y-Z plane,  22.308, 1072.393, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.77,  59.404, Y-Z plane,  22.307, 1072.318, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.78,  59.405, Y-Z plane,  22.306, 1072.246, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.79,  59.406, Y-Z plane,  22.305, 1072.177, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.80,  59.407, Y-Z plane,  22.304, 1072.110, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.81,  59.408, Y-Z plane,  22.303, 1072.046, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.82,  59.409, Y-Z plane,  22.302, 1071.984, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.83,  59.410, Y-Z plane,  22.301, 1071.924, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.84,  59.411, Y-Z plane,  22.300, 1071.866, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.85,  59.412, Y-Z plane,  22.299, 1071.810, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.86,  59.413, Y-Z plane,  22.298, 1071.756, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.87,  59.414, Y-Z plane,  22.298, 1071.704, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.88,  59.414, Y-Z plane,  22.297, 1071.654, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.89,  59.415, Y-Z plane,  22.296, 1071.605, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.90,  59.416, Y-Z plane,  22.295, 1071.557, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.91,  59.416, Y-Z plane,  22.295, 1071.511, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.92,  59.417, Y-Z plane,  22.294, 1071.466, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.93,  59.418, Y-Z plane,  22.293, 1071.422, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.94,  59.418, Y-Z plane,  22.293, 1071.379, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.95,  59.419, Y-Z plane,  22.292, 1071.337, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.96,  59.420, Y-Z plane,  22.291, 1071.295, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.97,  59.420, Y-Z plane,  22.291, 1071.255, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.98,  59.421, Y-Z plane,  22.290, 1071.215, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   87.99,  59.422, Y-Z plane,  22.290, 1071.175, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   88.00,  59.422, Y-Z plane,  22.289, 1071.136, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   88.01,  59.423, Y-Z plane,  22.288, 1071.097, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   88.02,  59.423, Y-Z plane,  22.288, 1071.057, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   88.03,  59.424, Y-Z plane,  22.287, 1071.018, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   88.04,  59.424, Y-Z plane,  22.287, 1070.979, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   88.05,  59.425, Y-Z plane,  22.286, 1070.940, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   88.06,  59.426, Y-Z plane,  22.285, 1070.900, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   88.07,  59.426, Y-Z plane,  22.285, 1070.860, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   88.08,  59.427, Y-Z plane,  22.284, 1070.819, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   88.09,  59.427, Y-Z plane,  22.284, 1070.778, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   88.10,  59.428, Y-Z plane,  22.283, 1070.736, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   88.11,  59.429, Y-Z plane,  22.282, 1070.693, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   88.12,  59.429, Y-Z plane,  22.282, 1070.649, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   88.13,  59.430, Y-Z plane,  22.281, 1070.604, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   88.14,  59.431, Y-Z plane,  22.280, 1070.557, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   88.15,  59.432, Y-Z plane,  22.280, 1070.510, 5.700000
UNCOVERED-STANDARDS-20241120, UNCOVERED-STANDARDS-20241120, 24-11-20 21:13:243 UTC,   88.16,  59.432, Y-Z plane,  22.279, 1070.461, 5.700000
